City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Rain inches (last 3 hrs),Snow inches (last 3 hrs)
479,presidencia roque saenz pena,AR,2020-01-09 01:31:44,-26.79,-60.44,85.69,48,24,7.16,few clouds,0.0,0.0
480,port shepstone,ZA,2020-01-09 01:31:44,-30.74,30.45,69.33,83,0,3.87,clear sky,0.0,0.0
481,villa carlos paz,AR,2020-01-09 01:31:44,-31.42,-64.5,84.99,65,20,9.17,few clouds,0.0,0.0
482,sortavala,RU,2020-01-09 01:31:45,61.7,30.69,36.54,81,0,16.35,clear sky,0.0,0.0
483,vardo,US,2020-01-09 01:31:45,39.62,-77.74,34.0,54,1,8.05,clear sky,0.0,0.0
484,voyvozh,RU,2020-01-09 01:31:46,62.89,54.96,19.49,90,100,15.23,light snow,0.0,0.31
485,pundaguitan,PH,2020-01-09 01:31:47,6.37,126.17,80.04,81,100,5.3,light rain,1.38,0.0
486,kavieng,PG,2020-01-09 01:31:47,-2.57,150.8,84.47,75,100,12.77,light rain,1.5,0.0
487,hayesville,US,2020-01-09 01:31:47,35.05,-83.82,46.99,88,1,2.37,clear sky,0.0,0.0
488,smithers,CA,2020-01-09 01:31:47,54.78,-127.17,12.2,85,75,3.36,broken clouds,0.0,0.0
489,port blair,IN,2020-01-09 01:31:47,11.67,92.75,77.0,88,20,2.24,mist,0.0,0.0
490,doha,QA,2020-01-09 01:26:57,25.29,51.53,62.6,82,40,3.06,mist,0.0,0.0
491,gardabani,GE,2020-01-09 01:31:48,41.46,45.09,28.4,79,46,2.24,scattered clouds,0.0,0.0
492,nixa,US,2020-01-09 01:27:43,37.04,-93.29,55.4,26,1,19.46,clear sky,0.0,0.0
493,aswan,EG,2020-01-09 01:31:48,24.09,32.9,46.4,49,35,9.17,scattered clouds,0.0,0.0
494,hambantota,LK,2020-01-09 01:31:49,6.12,81.12,77.13,75,100,15.26,overcast clouds,0.0,0.0
495,itarema,BR,2020-01-09 01:31:49,-2.92,-39.92,76.37,89,5,2.59,clear sky,0.0,0.0
496,shimoda,JP,2020-01-09 01:31:49,34.7,138.93,63.0,51,20,4.7,few clouds,0.0,0.0
497,dudinka,RU,2020-01-09 01:31:49,69.41,86.18,-4.0,76,75,22.37,light shower snow,0.0,0.0
498,mildura,AU,2020-01-09 01:31:49,-34.18,142.16,89.6,25,0,3.36,clear sky,0.0,0.0
499,sile,US,2020-01-09 01:31:50,35.56,-106.37,43.0,32,1,3.36,clear sky,0.0,0.0
500,kamareddi,IN,2020-01-09 01:31:50,18.32,78.34,69.93,85,90,4.9,light rain,0.25,0.0
501,torbay,CA,2020-01-09 01:31:50,47.66,-52.73,35.01,99,90,16.11,light rain,0.0,0.0
502,ati,TD,2020-01-09 01:31:51,13.21,18.34,69.03,20,0,13.82,clear sky,0.0,0.0
503,opuwo,NA,2020-01-09 01:31:51,-18.06,13.84,65.61,68,60,4.5,broken clouds,0.0,0.0
504,terrace,CA,2020-01-09 01:31:51,54.52,-128.61,21.2,92,90,2.24,light snow,0.0,0.0
505,cairns,AU,2020-01-09 01:31:10,-16.92,145.77,91.0,70,75,16.11,light intensity shower rain,0.0,0.0
506,xingcheng,CN,2020-01-09 01:31:52,40.62,120.71,27.68,45,0,3.69,clear sky,0.0,0.0
507,baracoa,CU,2020-01-09 01:31:52,20.35,-74.5,78.21,80,33,18.9,light rain,0.88,0.0
508,ocos,GT,2020-01-09 01:31:53,14.51,-92.19,82.4,88,40,2.95,scattered clouds,0.0,0.0
509,waingapu,ID,2020-01-09 01:31:53,-9.65,120.26,83.1,76,100,12.73,overcast clouds,0.0,0.0
510,darnah,LY,2020-01-09 01:31:53,32.77,22.64,54.21,65,10,25.43,light rain,0.13,0.0
511,lagoa,PT,2020-01-09 01:31:53,37.14,-8.45,52.0,76,0,3.36,clear sky,0.0,0.0
512,santa isabel do rio negro,BR,2020-01-09 01:31:54,-0.41,-65.02,78.85,71,78,2.57,broken clouds,0.0,0.0
513,cabedelo,BR,2020-01-09 01:31:54,-6.97,-34.84,80.6,83,75,8.05,broken clouds,0.0,0.0
514,chifeng,CN,2020-01-09 01:31:31,42.27,118.96,22.5,35,0,3.74,clear sky,0.0,0.0
515,bilma,NE,2020-01-09 01:31:54,18.69,12.92,57.33,24,69,9.69,broken clouds,0.0,0.0
516,yamada,JP,2020-01-09 01:31:54,36.58,137.08,48.99,75,40,5.82,scattered clouds,0.0,0.0
517,gorin,BF,2020-01-09 01:31:55,12.34,-0.67,71.78,25,0,8.28,clear sky,0.0,0.0
518,kovernino,RU,2020-01-09 01:31:55,57.13,43.81,28.27,92,100,14.72,light snow,0.0,0.38
519,wuwei,CN,2020-01-09 01:31:55,37.93,102.64,23.29,58,100,2.24,overcast clouds,0.0,0.0
520,tekirdag,TR,2020-01-09 01:30:00,40.98,27.51,34.0,74,40,14.99,scattered clouds,0.0,0.0
521,kenora,CA,2020-01-09 01:30:14,49.76,-94.48,1.4,64,90,12.75,overcast clouds,0.0,0.0
522,ucluelet,CA,2020-01-09 01:31:56,48.94,-125.55,39.0,93,75,5.82,broken clouds,0.0,0.0
523,bognor regis,GB,2020-01-09 01:31:56,50.78,-0.67,53.01,100,75,16.11,drizzle,0.0,0.0
524,kamaishi,JP,2020-01-09 01:31:56,39.28,141.86,39.2,86,75,6.93,light intensity shower rain,0.0,0.0
525,tharad,IN,2020-01-09 01:31:56,24.39,71.63,52.54,49,0,9.82,clear sky,0.0,0.0
526,vaitape,PF,2020-01-09 01:31:56,-16.52,-151.75,81.03,80,0,19.33,light rain,1.94,0.0
527,haukipudas,FI,2020-01-09 01:31:56,65.17,25.5,37.4,69,75,13.87,broken clouds,0.0,0.0
528,porosozero,RU,2020-01-09 01:31:57,62.72,32.71,31.41,88,34,10.45,scattered clouds,0.0,0.0
529,baherden,TM,2020-01-09 01:31:57,38.44,57.43,36.54,64,67,5.39,broken clouds,0.0,0.0
530,turukhansk,RU,2020-01-09 01:31:57,65.8,87.96,-6.97,96,100,10.04,light snow,0.0,0.19
531,escanaba,US,2020-01-09 01:31:58,45.75,-87.06,12.99,84,1,11.81,clear sky,0.0,0.0
532,ust-nera,RU,2020-01-09 01:31:58,64.57,143.24,-35.05,100,100,1.14,overcast clouds,0.0,0.0
533,lososina,RU,2020-01-09 01:31:59,49.0,140.31,16.36,76,0,2.26,clear sky,0.0,0.0
534,lar,IR,2020-01-09 01:31:59,27.66,54.32,41.0,86,41,1.88,scattered clouds,0.0,0.0
535,trinidad,BO,2020-01-09 01:31:59,-14.83,-64.9,76.37,86,95,3.2,overcast clouds,0.0,0.0
536,miyako,JP,2020-01-09 01:31:59,33.63,130.94,55.0,66,40,17.22,scattered clouds,0.0,0.0
537,isangel,VU,2020-01-09 01:31:59,-19.55,169.27,89.6,55,40,9.17,scattered clouds,0.0,0.0
538,mingaora,PK,2020-01-09 01:30:32,34.78,72.36,27.77,24,0,8.5,clear sky,0.0,0.0
539,iwaki,JP,2020-01-09 01:32:00,37.05,140.89,52.0,56,40,19.46,scattered clouds,0.0,0.0
540,weiswampach,DE,2020-01-09 01:32:00,50.14,6.08,50.0,100,100,8.05,light rain,0.0,0.0
541,swan hill,AU,2020-01-09 01:32:00,-35.34,143.56,101.48,11,0,1.12,clear sky,0.0,0.0
542,riobamba,EC,2020-01-09 01:32:00,-1.67,-78.65,42.19,89,8,1.21,clear sky,0.0,0.0
543,vista hermosa,MX,2020-01-09 01:32:01,14.92,-92.27,77.0,88,40,3.47,scattered clouds,0.0,0.0
544,ipameri,BR,2020-01-09 01:32:01,-17.72,-48.16,68.7,90,100,1.83,overcast clouds,0.0,0.0
545,merauke,ID,2020-01-09 01:32:01,-8.49,140.4,88.25,61,100,5.93,overcast clouds,0.0,0.0
546,mandali,IQ,2020-01-09 01:32:01,33.75,45.55,50.0,63,0,7.36,clear sky,0.0,0.0
547,vao,EE,2020-01-09 01:32:01,59.1,26.19,35.71,83,0,11.23,clear sky,0.0,0.0
548,viransehir,TR,2020-01-09 01:32:02,37.24,39.76,42.6,79,100,7.31,overcast clouds,0.0,0.0
549,verkhoshizhemye,RU,2020-01-09 01:32:02,58.01,49.1,19.17,91,100,14.32,light snow,0.0,0.19
550,kerchevskiy,RU,2020-01-09 01:32:02,59.95,56.29,11.1,91,100,13.44,light snow,0.0,0.13
551,keti bandar,PK,2020-01-09 01:32:02,24.14,67.45,57.43,42,0,10.63,clear sky,0.0,0.0
552,deputatskiy,RU,2020-01-09 01:32:02,69.3,139.9,-15.79,95,91,3.8,overcast clouds,0.0,0.0
